,timezone,tweet,hashtags,photos,retweets_count,replies_count,video,place
8532,-3.0,helicóptero chegando. muito tiro agora há pouco.,[],[],0.0,0.0,0.0,
8533,-3.0,resident evil 6 escolha difícil (bronze) atire no piloto do helicóptero com uma magnum com um tiro certeiro.  pic.twitter.com/9h8f0mwbii,[],['https://pbs.twimg.com/media/De4OIcwW4AAMqnA.jpg'],0.0,0.0,0.0,
8534,-3.0,"me da muito nervoso pq o helicoptero ja deu umas 500 voltas, jogando luz nos predios e no mato mas n acha nada. eu fico com o coraçao apertado por quem tomou os tiros e mt afim de meter a porrada em quem faz isso",[],[],0.0,1.0,0.0,
8535,-3.0,"fui dormir tranquila e ouvi uns tiros. certeza que foram mais de 20. nao passou nem 15 min e eu ja comecei a ouvir policia e ambulancia, e agora tem helicóptero rodando aqui perto.",[],[],0.0,1.0,0.0,
8536,-3.0,"tem um helicóptero mt chato andando pra lá e pra cá, aí dão uns tiros eles vão pra longe, não dá 5minutos eles voltam 😴",[],[],0.0,0.0,0.0,
8537,-3.0,helicóptero z-19e da china conclui testes de tiro  https://www.smartencyclopedia.eu/index.php/component/k2/item/46-helicoptero-z-19e-da-china-conclui-testes-de-tiro …,[],[],0.0,0.0,0.0,
8538,-3.0,helicóptero z-19e da china conclui testes de tiro  https://www.smartencyclopedia.eu/index.php/component/k2/item/46-helicoptero-z-19e-da-china-conclui-testes-de-tiro …,[],[],0.0,0.0,0.0,
8539,-3.0,"rapaz de 25 anos leva sete tiros, é socorrido por helicóptero e sobrevive  https://24horasne.ws/noticia/rapaz-de-25-anos-leva-sete-tiros-e-socorrido-por-helicoptero-e-sobrevive.html …",[],[],0.0,0.0,0.0,
8540,-3.0,"rapaz de 25 anos leva sete tiros, é socorrido por helicóptero e sobrevive no df   https://glo.bo/2xihyrz  #g1 pic.twitter.com/rhxtxurc9w",['#g1'],['https://pbs.twimg.com/media/Den5GX0W4AAD1do.jpg'],9.0,7.0,0.0,
8541,-3.0,"bomba de fumaça. tiros foram lançados contra o helicóptero e não, deste, para um terraço onde haviam 80 jornalistas em que nenhum saiu ferido. essa versão de ação terrorista, foi plantada por maduro e só a ele interessa essa mentira.",[],[],0.0,0.0,0.0,
8542,-3.0,"rapaz de 25 anos leva sete tiros, é socorrido por helicóptero e sobrevive  https://g1.globo.com/df/distrito-federal/noticia/pessoas-a-pe-interditam-trecho-da-via-estrutural-no-df.ghtml …",[],[],0.0,1.0,0.0,
8543,-3.0,aiai faz mais de meia hora q um helicoptero da policia + varias viaturas tao rondando atras dos amigos da minha vizinha se rolar tiro espero q nao acerte em mim q nao tenho nada a ver com as treta amem,[],[],0.0,0.0,0.0,
8544,-3.0,"eu tinha acabado de chegar do mercado na chuva. todo mundo parado e eu andando. daí depois fui dormir e p helicóptero não parava de passar, daí soltaram uma bomba. pensei que era tiro e voltei a dormir",[],[],0.0,1.0,0.0,
8545,-3.0,"se juntaram para nós fazermos de fantoches, hoje a minha ficha caiu, eles vão vencer os coitados q lutam por melhorias pelo cansaço. enquanto isso dá tiros de borracha pelo helicóptero e por terra, e só sabemos graças às redes sociais.",[],[],0.0,1.0,0.0,
8546,-3.0,"ta rolando tiro, helicóptero caçando atirador, professor ronildo mandando áudio falando uns negócio que porra é essa",[],[],0.0,0.0,0.0,
8547,-3.0,helicóptero vtmnc vai fica rodando a pohha do morro mrm ? vai toma tiro seu viado,[],[],0.0,0.0,0.0,
8548,-3.0,"tem um helicóptero tá globo por agr, vou dar um tiro nessa merda",[],[],0.0,0.0,0.0,
8549,-3.0,"sonhei que uma empresa meio-militar, meio-alienígena me sequestrava e falava que eu tinha que deixar as artes pra lutar com eles. me deram uma roupa toda moderna e uma arma. e já eu descia do helicóptero dando tiro. minha roupa era high-tech e meu capacete parecia um pc. +++",[],[],0.0,1.0,0.0,
8550,-3.0,"inestan vai ta igual a ultima vez, helicoptero, s10, rotam, tiro e bomba kk",[],[],2.0,2.0,0.0,
8551,-3.0,"aí não pq a chance é mt maior do tiro entrar pela janela do q atravessar sei lá quantas camadas de concreto do chão.  mas aí tb, o tiroteio precisaria ser em um helicóptero se vc mora nos andares mais altos",[],[],0.0,1.0,0.0,
8552,-3.0,"o povo tocando corneta enquanto o temer falava e enquanto isso na paraisópolis a fvl ta lotada de pm, o helicóptero rondando e o tiro comeu.",[],[],0.0,0.0,0.0,
8553,-3.0,tenho que da uns tiro nesse helicóptero pprt tmnc barulho chato porra,[],[],0.0,0.0,0.0,
8554,-3.0,"#grevedoscaminhoeiros o tiro no pé que a record acabou de dar: colocou o vídeo do helicóptero tocando o hino para os caminhoneiros. com o som do vídeo ligado. quando perceberam a gafe, tiraram o som do vídeo. #brasilnarua #euapoioagrevedoscaminhoneiros","['#grevedoscaminhoeiros', '#brasilnarua', '#euapoioagrevedoscaminhoneiros']",[],2.0,0.0,0.0,
8555,-3.0,"muito tiros na rocinha, o helicóptero para proteger as polícias pelos tiros vai morrer polícias",[],[],0.0,0.0,0.0,
8556,-3.0,"""mãe isso é barulho de tiro"" ""né não bruna, deve ser bombinha"" aí passa 3 min chega helicóptero",[],[],0.0,0.0,0.0,
8557,-3.0,"nuuu rolou uma força de tiros cabulosa, to me sentindo no gta. helicóptero, polícia e as parada toda",[],[],0.0,1.0,0.0,
8558,-3.0,"""o temer não disse que iria acabar com greve colocando a foça nacional pra agir? mais que belo tiro no pé"". helicóptero da prf apóia os grevistas colocando o hino nacional.  https://www.facebook.com/sargentofahur10/videos/1728301753933444/?hc_ref=arqs4uwly6sqagiitbyx0e1w-5ehjjpvv779wufjuryg-etqw7afrifjn-6_vmzaulo …",[],[],0.0,1.0,0.0,
8559,-3.0,"dei uma máquina de lavar pra minha mãe, mas agora estamos com medo, pq qdo ela tá centrifugando (olha q xique mano essa palavra) o barulho é de uma submetralhadora uzi dando tiro nos alemão q revidam de ak 47 enquanto o helicóptero do comandante hamilton sobrevoa. é normal?",[],[],2.0,8.0,0.0,
8560,-3.0,"fui na colômbia, dedinho querendo dar tiro em helicóptero kkkk, fdp",[],[],0.0,0.0,0.0,
8561,-3.0,helicóptero tiros polícia o bom disso td é q hj talvez não vou ter aula xdxd,[],[],0.0,0.0,0.0,
8562,-3.0,tiros e helicóptero na comunidade...,[],[],0.0,0.0,0.0,
8563,-3.0,"tiros pro lado da reduc, helicóptero todo apagado sobrevoando, deu merda",[],[],0.0,0.0,0.0,
8564,-3.0,"temer passou de helicóptero encima da minha casa hoje,merda devia ter dado um tiro nesse puto",[],[],0.0,0.0,0.0,
8565,-3.0,"tem um helicóptero tontiando, já saiu uns tiros 🤔",[],[],0.0,0.0,0.0,
8566,-3.0,a parte boa da crise do combustivel no rj é que hoje não tem combustivel pro helicóptero blindado ficar dando tiro aqui hoje  então posso gravar meus vids sem ficar pausando de 10 em 10 minutos,[],[],3.0,5.0,0.0,
8567,-3.0,gostei de um vídeo @youtube  http://youtu.be/jpgc4aebhba?abandidos … derrubam helicóptero da pm no rj após troca de tiros,[],[],0.0,0.0,0.0,
8568,-3.0,"gostei de um vídeo @youtube  http://youtu.be/qzemien1ane?apoliciais … civis com extrema perícia, de dentro de helicóptero trocam tiros com",[],[],0.0,0.0,0.0,
8569,-3.0,"ontem teve troca de tiros perto de casa e o menino q mora na frente de casa morreu, teve tiro, polícia, helicóptero e eu tava bem suave escutando de copao na mãoooo",[],[],0.0,4.0,0.0,
8570,-3.0,ar o rio levantar bambu taquara espada justiceira dei me a visão além do alcance thunderthundercats oooh brincar de tarzan helicóptero caiu lutar na guerra tiro de canhão antigo da uma rodadinha fazer fila se jogar no chão passear de barco apostar corrida cuidar do nenem computa,[],[],5.0,0.0,0.0,
8571,-3.0,"deu tiro aqui, subiu até bope, um carro bateu por causa de uma viatura, tem helicóptero rodando, e eu não sei oq aconteceu afinal.",[],[],0.0,0.0,0.0,
8572,-3.0,policiais do helicóptero fuzilam criminosos com mais de 200 tiros; confira o vídeo  http://www.policiamilitarnoticias.com/2018/05/policiais-do-helicoptero-fuzilam.html?m=1 …,[],[],0.0,0.0,0.0,
8573,-3.0,"esse helicóptero aqui perto de casa, ja to preparada pra escutar os tiros",[],[],0.0,0.0,0.0,
8574,-3.0,"milícias ""armadas sem armas a vista"" convencem mais que aquele que pegou um helicóptero para dar tiros no parlamento! a direita é incompetente tanto aqui como lá.",[],[],0.0,0.0,0.0,
8575,-3.0,vc tá  atrasada os tiros foram mais cedo e o helicóptero da polícia tbm...,[],[],0.0,1.0,0.0,
8576,-3.0,tava chapadao no brt dando varios tiro os menor falando q era helicóptero e eu acreditando felizao,[],[],0.0,0.0,0.0,
8577,-3.0,a missão do helicóptero de controle remoto do gta vice city vsf que vontade dar um tiro no cu,[],[],0.0,0.0,0.0,
8578,-3.0,"como eu tweetado ontem sobre a movimentação dos tanques e caminhões. curioso é que não ouvi tiros, ouvi apenas o helicóptero a madrugada toda  https://twitter.com/radiobandnewsfm/status/997688055829090304 …",[],[],0.0,0.0,0.0,
8579,-3.0,"perdi meu sono com esses tiros, e esse helicóptero 🙄🙄😑",[],[],0.0,0.0,0.0,
8580,-3.0,"gente tá acontecendo alguma  coisa por campinho, praça seca, madureira, oswaldo cruz, bento ribeiro ou valqueire? to ouvindo uma rajada de tiros de ñ sei de onde e uma helicoptero sobrevoando em plena 3:00 da manhã bicho! eu em",[],[],0.0,2.0,0.0,
8581,-3.0,"covanca pegando fogo, tiro p cacete e agr helicóptero q nem ta fazendo barulho na minha cabeça nao",[],[],1.0,1.0,0.0,
8582,-3.0,helicóptero direto e as vezes da pra ouvir uns tiros,[],[],0.0,0.0,0.0,
8583,-3.0,"bglh tá tenso, ouvi vários tiros e agora tô ouvindo helicóptero...",[],[],0.0,0.0,0.0,
8584,-3.0,de onde eu moro quase não ouço tiros. mas to vendo um monte de amigos que moram pela área no sufoco. agora tem o helicóptero parado exatamente em cima de onde eu moro. clima tenso demais.,[],[],0.0,1.0,0.0,
8585,-3.0,"tanto tiro na praça seca hj e agora de madrugada helicóptero, exército... chapa está quente.",[],[],2.0,1.0,0.0,
8586,-3.0,é muito helicóptero e muito tiro,[],[],0.0,0.0,0.0,
8587,-3.0,tiroteios aterrorizam moradores da praça seca  os moradores disseram que os tiros começaram por volta das três da tarde. a polícia civil fez uma operação na região com blindado e helicóptero. houve correria e carros voltando pela contramão.  https://globoplay.globo.com/v/6746576/?utm_source=facebook&utm_medium=share-bar …,[],[],15.0,2.0,0.0,
8588,-3.0,"📌praça seca | 💥🔫 tiros disparados pro helicóptero da civil  📰 ""desde a tarde de hoje dois helicópteros estavam na área da praça seca, um sobrevoando com vôos rasante no morro são josé operário  e o outro...  https://www.facebook.com/jacarepaguanoticiasrj/videos/2044472255810830/ …",[],[],8.0,2.0,0.0,
8589,-3.0,churrasco de hj foi foda ao som de helicóptero e tiro jahahaha,[],[],2.0,0.0,0.0,
8590,-3.0,🎟praça seca em alerta! 🎟  novamente tiros na barão e bricio de abreu. helicóptero do bope e 18bpm sobrevoando a região. iniciou uma operação! cuidado na região!   #jacarepagua #jacarepaguanews #18batalhaodapm,"['#jacarepagua', '#jacarepaguanews', '#18batalhaodapm']",[],0.0,0.0,0.0,
8591,-3.0,"📌praça seca | 💥🔫 tiros disparados pro helicóptero do bope.  📰 ""dois helicópteros estavam na área da praça seca, um sobrevoando com vôos rasante no morro são josé operário  e o outro ficava parado dando cobertura. tiros eram disparados qndo o...  https://www.facebook.com/jacarepaguanoticiasrj/videos/2044450619146327/ …",[],[],5.0,0.0,0.0,
8592,-3.0,#unidosporjpa 🔴alerta   praça seca tiros na barão e brício de abreu subida da escadaria helicóptero no local bope e 18bpm iniciou uma operação. atividade na região #unidosporjpa,"['#unidosporjpa', '#unidosporjpa']",[],6.0,0.0,0.0,
8593,-3.0,"helicóptero passou baixinho, vários tiros",[],[],0.0,0.0,0.0,
8594,-3.0,"helicóptero ta dando tiro, nada c nada einnn",[],[],0.0,0.0,0.0,
8595,-3.0,geral revoltado no twitter com helicóptero e tiros aqui kkkk,[],[],1.0,0.0,0.0,
8596,-3.0,"helicóptero pra crl aqui perto de casa, ta foda ate tiro já escutei..",[],[],0.0,0.0,0.0,
8597,-3.0,"helicóptero passou muito baixo, parecia que ia cair aqui em casa, fora os tiros, sai correndo kk",[],[],0.0,0.0,0.0,
8598,-3.0,tô vendo que virou rotina passar helicóptero dando tiro aqui em quintino,[],[],0.0,0.0,0.0,
8599,-3.0,"eu tava de boa, quando vou na janela...vários carros da polícia, helicóptero dando rasante, troca de tiros, vagabundos sendo alvejados...tudo bem por aqui. vocês estão fazendo meu dia mais feliz. bom dia!",[],[],0.0,0.0,0.0,
8600,-3.0,"ontem escutei muito tiro na cdd, hoje amanheci com o helicóptero aqui !",[],[],0.0,1.0,0.0,
8601,-3.0,no #gauchahoje:  madrugada violenta em viamão. brigada militar usou até helicóptero nas buscas:   matéria da @noelescur :três pessoas morrem em ataque a tiros na região metropolitana  https://gauchazh.clicrbs.com.br/seguranca/noticia/2018/05/tres-pessoas-morrem-em-ataque-a-tiros-na-regiao-metropolitana-cjh8t4p5m08n501qozgxw58nb.html …,['#gauchahoje'],[],5.0,0.0,0.0,
8602,-3.0,"viatura, moto, o helicóptero fazendo volta só no mato do maxxi e eu sentada na porta, pedindo p tomar um tiro",[],[],0.0,0.0,0.0,
8603,-3.0,vários tiros agora e esse helicóptero ta aqui na volta 🙅,[],[],0.0,2.0,0.0,
8604,-3.0,os sons que ouço e helicóptero passando em cima de casa . nada demais deram uns tiro aí pra cima e comunidade tá na rotineira do trabalho.,[],[],0.0,0.0,0.0,
8605,-3.0,visão desses tiros e esse helicóptero 🤔,[],[],0.0,0.0,0.0,
8606,-3.0,"no rio de janeiro ja virou rotina as pessoas descer do ônibus e dos carros e deitar no chão e perto das muretas e deitar em baixo dos carros para não tomar tiros com armas de guerra, e o exército para que serve?? um helicóptero  de guerra blindado dava conta e porque não usam.",[],[],0.0,0.0,0.0,
8607,-3.0,"ott-rj informa:  vídeo da troca de tiros entre o helicóptero da policia e traficantes na pedreira de cavalcanti, divisa com a serrinha.  https://www.facebook.com/ottrj/videos/1753150364724347/ …",[],[],9.0,1.0,0.0,
8608,-3.0,tem um helicóptero em cima da minha casa dando tiro p morro,[],[],0.0,0.0,0.0,
8609,-3.0,"sei lá lucas bairros, o tiro parou agora, helicóptero trocou tiro com os caras aqui, os caras largaram o aço no helicóptero!",[],[],1.0,1.0,0.0,
8610,-3.0,"muito tiro nesse exato momento, serrinha, helicóptero da polícia efetuando vários disparos !!!!",[],[],1.0,0.0,0.0,
8611,-3.0,@bandnewsfmrio @rj_ott @fogocruzadoapp agora!! #helicóptero sendo recebido com tiros de armamento poesado no #juramento,"['#helicóptero', '#juramento']",[],0.0,0.0,0.0,
8612,-3.0,eu na fila pra entra pra ver meu amor o helicóptero  trocando tiro com os cara do 18 corri tanto kkkk foi maior corri corri,[],[],0.0,0.0,0.0,
8613,-3.0,"manow, eu acordei hoje com uma barulheira de helicóptero e tiros.",[],[],0.0,0.0,0.0,
8614,-3.0,delegacia de patrimônio prende dupla que tentou derrubar helicóptero da pm tiros  https://jhnoticias.com.br/policia/delegacia-de-patrimonio-prende-dupla-que-tentou-derrubar-helicoptero-da-pm-tiros/ … pic.twitter.com/ecwdjhrcnv,[],['https://pbs.twimg.com/media/DdLd_xWU0AArvgS.jpg'],0.0,0.0,0.0,
8615,-3.0,"tive que andar p crl p pegar o ônibus hj, culpa desse helicóptero dando tiro 😤",[],[],0.0,0.0,0.0,
8616,-3.0,vocês nunca ouviram tiros e viram helicóptero não? povo chato 🙄,[],[],0.0,0.0,0.0,
8617,-3.0,começou a porra de helicóptero pertubar meu sono e tiros novamente,[],[],0.0,0.0,0.0,
8618,-3.0,sim mano. helicóptero da civil e td. mt tiro !,[],[],0.0,1.0,0.0,
8619,-3.0,"tô vendo que hoje o dia todo vai ser isso, tiro e helicóptero 🤦🏻",[],[],0.0,0.0,0.0,
8620,-3.0,"compaixão e piedade do meu bairro, piedade! helicóptero e tiro a toda hora @rj_ott",[],[],1.0,1.0,0.0,
8621,-3.0,"namoral, vai tomar no cu, tava sem tiro nessa porra, aí agora que é hora de saída e entrada da c r i a n ç a s, eles voltaram atirando com a porra do helicóptero",[],[],0.0,0.0,0.0,
8622,-3.0,e novamente o helicóptero e tiros!!!! 🤦🏻,[],[],1.0,0.0,0.0,
8623,-3.0,"tiro comeu, helicóptero rodou tudo, e eu dormindo a beça n ouvi nd kkkkkkkk",[],[],2.0,0.0,0.0,
8624,-3.0,polícia civil faz operação desde o início da manhã no morro do 18 na água santa para fazer diligências do caso da morte do estudante da uerj matheus passarelli. muitos tiros e a operação conta com o apoio de um helicóptero blindado da polícia civil.  https://www.facebook.com/riodenojeiraoficial/videos/1739018722800723/ …,[],[],1.0,0.0,0.0,
8625,-3.0,"gente , eu nunca escuto tiro , nem helicóptero , n escuto nd",[],[],0.0,0.0,0.0,
8626,-3.0,estão fazendo operação pra tentar achar os restos mortais daquele menino que foi assassinado e tô escutando os tiros desde cedo. helicóptero tava parado bem em cima da minha casa. agora pela tv entendi o motivo,[],[],0.0,0.0,0.0,
8627,-3.0,helicóptero passando aqui direto e o tiro comendo pqp,[],[],1.0,0.0,0.0,
8628,-3.0,"eu cago pra troca de tiro,me escondo  e foda se,foda é se esconder de um helicóptero caindo,puta que pariu",[],[],0.0,1.0,0.0,
8629,-3.0,"assuntos saudáveis na mesa do café da manhã   *helicoptero fazendo operação no morro aqui em frente* minha mãe: aterrorizante né esses barulhos de tiro né kk eu: ué normal kkkk ela: normal? eu: eh ué, a gente por um acaso mora na zona sul? -ela riu- ela: eh vdd",[],[],0.0,0.0,0.0,
8630,-3.0,"conforto entre com vários tiros e até helicóptero na região de quintino, nesse momento.",[],[],0.0,0.0,0.0,
8631,-3.0,eu tava mt de boa dormindo mas como agua santa esta sendo agua santa acorde com barulho de tiro e  helicóptero da policia,[],[],0.0,1.0,0.0,
8632,-3.0,quando sai de casa em piedade as 06:40 escutei os tiros com rajada de balas. parecia q vinha de helicóptero. e esta cheio de policia e exercito na rua. e tb na area.,[],[],0.0,0.0,0.0,
8633,-3.0,voltou o maldito helicóptero 😤😤😤😤 n vai parar de dar tiro tão cedo,[],[],0.0,0.0,0.0,
8634,-3.0,"b dia ou n, 😤 como se já n bastasse o helicóptero dando tiro, bala tá voando uó 😑",[],[],1.0,1.0,0.0,
8635,-3.0,"vai sim mana, porque foda!!!!!! midiazinha de merda cara essa record, meu pai que mora lá em cascadura viu o helicóptero vindo em direção pra ca dando tiro",[],[],0.0,0.0,0.0,
8636,-3.0,reação de bandidos????? o helicóptero que chegou dando tiro e a reação foi dos caras. dá a informação direito fdp,[],[],0.0,0.0,0.0,
